source_file,time_delta,timestamp_seconds,lat,lng,group,use,CounterClockwiseSequence,CounterClockwiseSegment
collins_dr_62_A_from_rosbag_run2.csv,261.19,1698864978.06184,40.4856608,-80.3324338,Path 1 – East segment 1,yes,461,2
collins_dr_62_A_from_rosbag_run2.csv,261.39,1698864978.25887,40.4856616,-80.3324351,Path 1 – East segment 1,yes,462,2
collins_dr_62_A_from_rosbag_run2.csv,261.59,1698864978.46119,40.4856624,-80.3324364,Path 1 – East segment 1,yes,463,2
collins_dr_62_A_from_rosbag_run2.csv,261.79,1698864978.65933,40.4856633,-80.332438,Path 1 – East segment 1,yes,464,2
collins_dr_62_A_from_rosbag_run2.csv,261.99,1698864978.86029,40.4856641,-80.3324395,Path 1 – East segment 1,yes,465,2
collins_dr_62_A_from_rosbag_run2.csv,262.19,1698864979.05968,40.4856648,-80.3324414,Path 1 – East segment 1,yes,466,2
collins_dr_62_A_from_rosbag_run2.csv,262.39,1698864979.26088,40.4856657,-80.3324429,Path 1 – East segment 1,yes,467,2
collins_dr_62_A_from_rosbag_run2.csv,262.59,1698864979.45978,40.4856666,-80.3324444,Path 1 – East segment 1,yes,468,2
collins_dr_62_A_from_rosbag_run2.csv,262.79,1698864979.65859,40.4856673,-80.3324463,Path 1 – East segment 1,yes,469,2
collins_dr_62_A_from_rosbag_run2.csv,262.99,1698864979.86037,40.485668,-80.3324478,Path 1 – East segment 1,yes,470,2
collins_dr_62_A_from_rosbag_run2.csv,263.19,1698864980.05866,40.4856686,-80.3324498,Path 1 – East segment 1,yes,471,2
collins_dr_62_A_from_rosbag_run2.csv,263.39,1698864980.25888,40.4856692,-80.3324517,Path 1 – East segment 1,yes,472,2
collins_dr_62_A_from_rosbag_run2.csv,263.59,1698864980.46081,40.4856694,-80.3324537,Path 1 – East segment 1,yes,473,2
collins_dr_62_A_from_rosbag_run2.csv,263.79,1698864980.65984,40.4856695,-80.3324558,Path 1 – East segment 1,yes,474,2
collins_dr_62_A_from_rosbag_run2.csv,263.99,1698864980.85867,40.4856696,-80.3324577,Path 1 – East segment 1,yes,475,2
collins_dr_62_A_from_rosbag_run2.csv,264.19,1698864981.05885,40.4856694,-80.3324599,Path 1 – East segment 1,yes,476,2
collins_dr_62_A_from_rosbag_run2.csv,264.39,1698864981.25846,40.4856692,-80.3324619,Path 1 – East segment 1,yes,477,2
collins_dr_62_A_from_rosbag_run2.csv,264.59,1698864981.45897,40.4856686,-80.3324636,Path 1 – East segment 1,yes,478,2
collins_dr_62_A_from_rosbag_run2.csv,264.79,1698864981.65939,40.4856681,-80.3324656,Path 1 – East segment 1,yes,479,2
collins_dr_62_A_from_rosbag_run2.csv,264.99,1698864981.85833,40.4856674,-80.3324673,Path 1 – East segment 1,yes,480,2
collins_dr_62_A_from_rosbag_run2.csv,265.19,1698864982.06086,40.4856669,-80.3324693,Path 1 – East segment 1,yes,481,2
collins_dr_62_A_from_rosbag_run2.csv,265.39,1698864982.25921,40.4856662,-80.3324712,Path 1 – East segment 1,yes,482,2
collins_dr_62_A_from_rosbag_run2.csv,265.59,1698864982.46027,40.4856658,-80.3324731,Path 1 – East segment 1,yes,483,2
collins_dr_62_A_from_rosbag_run2.csv,265.79,1698864982.6621,40.4856653,-80.3324749,Path 1 – East segment 1,yes,484,2
collins_dr_62_A_from_rosbag_run2.csv,265.99,1698864982.86028,40.4856651,-80.3324768,Path 1 – East segment 1,yes,485,2
collins_dr_62_A_from_rosbag_run2.csv,266.19,1698864983.06196,40.485665,-80.332479,Path 1 – East segment 1,yes,486,2
collins_dr_62_A_from_rosbag_run2.csv,266.39,1698864983.2613,40.4856648,-80.3324809,Path 1 – East segment 1,yes,487,2
collins_dr_62_A_from_rosbag_run2.csv,266.59,1698864983.45987,40.4856647,-80.3324828,Path 1 – East segment 1,yes,488,2
collins_dr_62_A_from_rosbag_run2.csv,266.79,1698864983.66036,40.4856646,-80.332485,Path 1 – East segment 1,yes,489,2
collins_dr_62_A_from_rosbag_run2.csv,266.99,1698864983.8592,40.4856644,-80.332487,Path 1 – East segment 1,yes,490,2
collins_dr_62_A_from_rosbag_run2.csv,267.19,1698864984.06051,40.4856639,-80.3324889,Path 1 – East segment 1,yes,491,2
collins_dr_62_A_from_rosbag_run2.csv,267.39,1698864984.26053,40.4856634,-80.3324907,Path 1 – East segment 1,yes,492,2
collins_dr_62_A_from_rosbag_run2.csv,267.59,1698864984.45955,40.4856628,-80.3324926,Path 1 – East segment 1,yes,493,2
collins_dr_62_A_from_rosbag_run2.csv,267.79,1698864984.66174,40.485662,-80.3324942,Path 1 – East segment 1,yes,494,2
collins_dr_62_A_from_rosbag_run2.csv,267.99,1698864984.85939,40.4856612,-80.3324961,Path 1 – East segment 1,yes,495,2
collins_dr_62_A_from_rosbag_run2.csv,268.19,1698864985.06031,40.4856604,-80.332498,Path 1 – East segment 1,yes,496,2
collins_dr_62_A_from_rosbag_run2.csv,268.39,1698864985.25981,40.4856597,-80.3324998,Path 1 – East segment 1,yes,497,2
collins_dr_62_A_from_rosbag_run2.csv,268.59,1698864985.45877,40.4856589,-80.3325016,Path 1 – East segment 1,yes,498,2
collins_dr_62_A_from_rosbag_run2.csv,268.79,1698864985.66016,40.4856582,-80.3325035,Path 1 – East segment 1,yes,499,2
collins_dr_62_A_from_rosbag_run2.csv,268.99,1698864985.8609,40.4856575,-80.3325053,Path 1 – East segment 1,yes,500,2
collins_dr_62_A_from_rosbag_run2.csv,269.19,1698864986.06073,40.4856569,-80.3325071,Path 1 – East segment 1,yes,501,2
collins_dr_62_A_from_rosbag_run2.csv,269.39,1698864986.26179,40.4856561,-80.3325089,Path 1 – East segment 1,yes,502,2
collins_dr_62_A_from_rosbag_run2.csv,269.59,1698864986.46198,40.4856554,-80.3325106,Path 1 – East segment 1,yes,503,2
collins_dr_62_A_from_rosbag_run2.csv,269.79,1698864986.66098,40.4856548,-80.3325124,Path 1 – East segment 1,yes,504,2
collins_dr_62_A_from_rosbag_run2.csv,269.99,1698864986.86032,40.4856542,-80.3325143,Path 1 – East segment 1,yes,505,2
collins_dr_62_A_from_rosbag_run2.csv,270.19,1698864987.06053,40.4856538,-80.3325162,Path 1 – East segment 1,yes,506,2
collins_dr_62_A_from_rosbag_run2.csv,270.39,1698864987.259,40.4856532,-80.3325181,Path 1 – East segment 1,yes,507,2
collins_dr_62_A_from_rosbag_run2.csv,270.59,1698864987.46137,40.4856524,-80.33252,Path 1 – East segment 1,yes,508,2
collins_dr_62_A_from_rosbag_run2.csv,270.79,1698864987.6603,40.4856519,-80.3325218,Path 1 – East segment 1,yes,509,2
collins_dr_62_A_from_rosbag_run2.csv,270.99,1698864987.85924,40.4856513,-80.3325236,Path 1 – East segment 1,yes,510,2
collins_dr_62_A_from_rosbag_run2.csv,271.19,1698864988.06061,40.4856508,-80.3325254,Path 1 – East segment 1,yes,511,2
collins_dr_62_A_from_rosbag_run2.csv,271.39,1698864988.25827,40.4856502,-80.3325272,Path 1 – East segment 1,yes,512,2
collins_dr_62_A_from_rosbag_run2.csv,271.59,1698864988.46094,40.4856496,-80.3325292,Path 1 – East segment 1,yes,513,2
collins_dr_62_A_from_rosbag_run2.csv,271.79,1698864988.66298,40.4856491,-80.3325309,Path 1 – East segment 1,yes,514,2
collins_dr_62_A_from_rosbag_run2.csv,271.99,1698864988.85916,40.4856484,-80.3325328,Path 1 – East segment 1,yes,515,2
collins_dr_62_A_from_rosbag_run2.csv,272.19,1698864989.06019,40.4856478,-80.3325347,Path 1 – East segment 1,yes,516,2
collins_dr_62_A_from_rosbag_run2.csv,272.39,1698864989.26009,40.4856471,-80.3325366,Path 1 – East segment 1,yes,517,2
collins_dr_62_A_from_rosbag_run2.csv,272.59,1698864989.4601,40.4856465,-80.3325385,Path 1 – East segment 1,yes,518,2
collins_dr_62_A_from_rosbag_run2.csv,272.79,1698864989.66265,40.4856462,-80.3325404,Path 1 – East segment 1,yes,519,2
collins_dr_62_A_from_rosbag_run2.csv,272.99,1698864989.85998,40.4856457,-80.3325424,Path 1 – East segment 1,yes,520,2
collins_dr_62_A_from_rosbag_run2.csv,273.19,1698864990.05959,40.4856454,-80.3325443,Path 1 – East segment 1,yes,521,2
collins_dr_62_A_from_rosbag_run2.csv,273.39,1698864990.26061,40.4856451,-80.3325461,Path 1 – East segment 1,yes,522,2
collins_dr_62_A_from_rosbag_run2.csv,273.59,1698864990.46216,40.4856448,-80.3325482,Path 1 – East segment 1,yes,523,2
collins_dr_62_A_from_rosbag_run2.csv,273.8,1698864990.66679,40.4856446,-80.3325501,Path 1 – East segment 1,yes,524,2
collins_dr_62_A_from_rosbag_run2.csv,274,1698864990.86708,40.4856445,-80.332552,Path 1 – East segment 1,yes,525,2
collins_dr_62_A_from_rosbag_run2.csv,274.2,1698864991.06932,40.4856443,-80.3325538,Path 1 – East segment 1,yes,526,2
collins_dr_62_A_from_rosbag_run2.csv,274.4,1698864991.26687,40.4856441,-80.3325558,Path 1 – East segment 1,yes,527,2
collins_dr_62_A_from_rosbag_run2.csv,274.6,1698864991.46696,40.4856439,-80.3325578,Path 1 – East segment 1,yes,528,2
collins_dr_62_A_from_rosbag_run2.csv,274.8,1698864991.6694,40.4856437,-80.3325598,Path 1 – East segment 1,yes,529,2
collins_dr_62_A_from_rosbag_run2.csv,275,1698864991.86683,40.4856434,-80.3325616,Path 1 – East segment 1,yes,530,2
collins_dr_62_A_from_rosbag_run2.csv,275.2,1698864992.07095,40.4856431,-80.3325635,Path 1 – East segment 1,yes,531,2
collins_dr_62_A_from_rosbag_run2.csv,275.4,1698864992.268,40.4856427,-80.3325654,Path 1 – East segment 1,yes,532,2
collins_dr_62_A_from_rosbag_run2.csv,275.6,1698864992.46798,40.4856422,-80.3325672,Path 1 – East segment 1,yes,533,2
collins_dr_62_A_from_rosbag_run2.csv,275.8,1698864992.66819,40.4856416,-80.3325691,Path 1 – East segment 1,yes,534,2
collins_dr_62_A_from_rosbag_run2.csv,276,1698864992.86866,40.4856411,-80.3325708,Path 1 – East segment 1,yes,535,2
collins_dr_62_A_from_rosbag_run2.csv,276.2,1698864993.06962,40.4856408,-80.3325727,Path 1 – East segment 1,yes,536,2
collins_dr_62_A_from_rosbag_run2.csv,276.4,1698864993.26496,40.4856404,-80.3325746,Path 1 – East segment 1,yes,537,2
collins_dr_62_A_from_rosbag_run2.csv,276.6,1698864993.46559,40.4856403,-80.3325765,Path 1 – East segment 1,yes,538,2
collins_dr_62_A_from_rosbag_run2.csv,276.8,1698864993.66959,40.4856401,-80.3325783,Path 1 – East segment 1,yes,539,2
collins_dr_62_A_from_rosbag_run2.csv,277,1698864993.86607,40.4856401,-80.3325802,Path 1 – East segment 1,yes,540,2
collins_dr_62_A_from_rosbag_run2.csv,277.2,1698864994.06838,40.4856402,-80.3325821,Path 1 – East segment 1,yes,541,2
collins_dr_62_A_from_rosbag_run2.csv,277.4,1698864994.26927,40.4856403,-80.3325841,Path 1 – East segment 1,yes,542,2
collins_dr_62_A_from_rosbag_run2.csv,277.6,1698864994.4677,40.4856402,-80.3325861,Path 1 – East segment 1,yes,543,2
collins_dr_62_A_from_rosbag_run2.csv,277.8,1698864994.66854,40.4856402,-80.3325881,Path 1 – East segment 1,yes,544,2
collins_dr_62_A_from_rosbag_run2.csv,278,1698864994.86743,40.4856399,-80.3325901,Path 1 – East segment 1,yes,545,2
collins_dr_62_A_from_rosbag_run2.csv,278.2,1698864995.06995,40.4856396,-80.3325921,Path 1 – East segment 1,yes,546,2
collins_dr_62_A_from_rosbag_run2.csv,278.4,1698864995.26614,40.4856393,-80.3325941,Path 1 – East segment 1,yes,547,2
collins_dr_62_A_from_rosbag_run2.csv,278.6,1698864995.46934,40.4856392,-80.3325961,Path 1 – East segment 1,yes,548,2
collins_dr_62_A_from_rosbag_run2.csv,278.8,1698864995.66923,40.4856387,-80.3325979,Path 1 – East segment 1,yes,549,2
collins_dr_62_A_from_rosbag_run2.csv,279,1698864995.86651,40.4856384,-80.3325999,Path 1 – East segment 1,yes,550,2
collins_dr_62_A_from_rosbag_run2.csv,279.2,1698864996.07071,40.4856381,-80.3326017,Path 1 – East segment 1,yes,551,2
collins_dr_62_A_from_rosbag_run2.csv,279.4,1698864996.26738,40.4856376,-80.3326037,Path 1 – East segment 1,yes,552,2
collins_dr_62_A_from_rosbag_run2.csv,279.6,1698864996.46699,40.4856371,-80.3326056,Path 1 – East segment 1,yes,553,2
collins_dr_62_A_from_rosbag_run2.csv,279.8,1698864996.66667,40.4856367,-80.3326077,Path 1 – East segment 1,yes,554,2
collins_dr_62_A_from_rosbag_run2.csv,280,1698864996.86604,40.4856364,-80.3326097,Path 1 – East segment 1,yes,555,2
collins_dr_62_A_from_rosbag_run2.csv,280.2,1698864997.06751,40.4856357,-80.3326115,Path 1 – East segment 1,yes,556,2
collins_dr_62_A_from_rosbag_run2.csv,280.4,1698864997.27028,40.4856351,-80.3326135,Path 1 – East segment 1,yes,557,2
collins_dr_62_A_from_rosbag_run2.csv,280.6,1698864997.46583,40.4856347,-80.3326155,Path 1 – East segment 1,yes,558,2
collins_dr_62_A_from_rosbag_run2.csv,280.8,1698864997.66751,40.4856341,-80.3326175,Path 1 – East segment 1,yes,559,2
collins_dr_62_A_from_rosbag_run2.csv,281,1698864997.86666,40.4856335,-80.3326195,Path 1 – East segment 1,yes,560,2
collins_dr_62_A_from_rosbag_run2.csv,281.2,1698864998.06655,40.485633,-80.3326214,Path 1 – East segment 1,yes,561,2
collins_dr_62_A_from_rosbag_run2.csv,281.4,1698864998.26654,40.4856323,-80.3326234,Path 1 – East segment 1,yes,562,2
collins_dr_62_A_from_rosbag_run2.csv,281.6,1698864998.46664,40.4856317,-80.3326254,Path 1 – East segment 1,yes,563,2
collins_dr_62_A_from_rosbag_run2.csv,281.8,1698864998.66578,40.4856313,-80.3326275,Path 1 – East segment 1,yes,564,2
collins_dr_62_A_from_rosbag_run2.csv,282,1698864998.86599,40.4856306,-80.3326297,Path 1 – East segment 1,yes,565,2
collins_dr_62_A_from_rosbag_run2.csv,282.2,1698864999.06804,40.48563,-80.3326319,Path 1 – East segment 1,yes,566,2
collins_dr_62_A_from_rosbag_run2.csv,282.4,1698864999.27089,40.4856293,-80.3326341,Path 1 – East segment 1,yes,567,2
collins_dr_62_A_from_rosbag_run2.csv,282.6,1698864999.47011,40.4856287,-80.3326362,Path 1 – East segment 1,yes,568,2
collins_dr_62_A_from_rosbag_run2.csv,282.8,1698864999.66739,40.4856281,-80.3326382,Path 1 – East segment 1,yes,569,2
collins_dr_62_A_from_rosbag_run2.csv,283,1698864999.86732,40.4856275,-80.3326401,Path 1 – East segment 1,yes,570,2
collins_dr_62_A_from_rosbag_run2.csv,283.2,1698865000.06729,40.4856269,-80.332642,Path 1 – East segment 1,yes,571,2
collins_dr_62_A_from_rosbag_run2.csv,283.4,1698865000.26717,40.4856264,-80.332644,Path 1 – East segment 1,yes,572,2
collins_dr_62_A_from_rosbag_run2.csv,283.6,1698865000.47083,40.4856258,-80.3326459,Path 1 – East segment 1,yes,573,2
collins_dr_62_A_from_rosbag_run2.csv,283.8,1698865000.66929,40.4856253,-80.3326478,Path 1 – East segment 1,yes,574,2
collins_dr_62_A_from_rosbag_run2.csv,284,1698865000.86796,40.4856246,-80.3326499,Path 1 – East segment 1,yes,575,2
collins_dr_62_A_from_rosbag_run2.csv,284.2,1698865001.06682,40.485624,-80.3326517,Path 1 – East segment 1,yes,576,2
collins_dr_62_A_from_rosbag_run2.csv,284.4,1698865001.26827,40.4856233,-80.3326535,Path 1 – East segment 1,yes,577,2
collins_dr_62_A_from_rosbag_run2.csv,284.6,1698865001.46825,40.4856226,-80.3326552,Path 1 – East segment 1,yes,578,2
collins_dr_62_A_from_rosbag_run2.csv,284.8,1698865001.6702,40.4856219,-80.3326569,Path 1 – East segment 1,yes,579,2
collins_dr_62_A_from_rosbag_run2.csv,285.02,1698865001.88582,40.4856213,-80.3326586,Path 1 – East segment 1,yes,580,2
collins_dr_62_A_from_rosbag_run2.csv,285.2,1698865002.0681,40.4856205,-80.3326604,Path 1 – East segment 1,yes,581,2
collins_dr_62_A_from_rosbag_run2.csv,285.4,1698865002.2681,40.4856199,-80.3326623,Path 1 – East segment 1,yes,582,2
collins_dr_62_A_from_rosbag_run2.csv,285.6,1698865002.46772,40.4856191,-80.3326641,Path 1 – East segment 1,yes,583,2
collins_dr_62_A_from_rosbag_run2.csv,285.8,1698865002.66654,40.4856183,-80.3326659,Path 1 – East segment 1,yes,584,2
collins_dr_62_A_from_rosbag_run2.csv,286,1698865002.8662,40.4856176,-80.3326676,Path 1 – East segment 1,yes,585,2
collins_dr_62_A_from_rosbag_run2.csv,286.2,1698865003.06845,40.4856168,-80.3326692,Path 1 – East segment 1,yes,586,2
collins_dr_62_A_from_rosbag_run2.csv,286.4,1698865003.26813,40.4856161,-80.332671,Path 1 – East segment 1,yes,587,2
collins_dr_62_A_from_rosbag_run2.csv,286.6,1698865003.46844,40.4856152,-80.3326726,Path 1 – East segment 1,yes,588,2
collins_dr_62_A_from_rosbag_run2.csv,286.8,1698865003.66631,40.4856146,-80.3326744,Path 1 – East segment 1,yes,589,2
collins_dr_62_A_from_rosbag_run2.csv,287,1698865003.86973,40.4856137,-80.3326761,Path 1 – East segment 1,yes,590,2
collins_dr_62_A_from_rosbag_run2.csv,287.2,1698865004.06932,40.4856129,-80.3326778,Path 1 – East segment 1,yes,591,2
collins_dr_62_A_from_rosbag_run2.csv,287.4,1698865004.26943,40.4856121,-80.3326795,Path 1 – East segment 1,yes,592,2
collins_dr_62_A_from_rosbag_run2.csv,287.6,1698865004.47098,40.4856112,-80.3326813,Path 1 – East segment 1,yes,593,2
collins_dr_62_A_from_rosbag_run2.csv,287.8,1698865004.66681,40.4856103,-80.3326831,Path 1 – East segment 1,yes,594,2
collins_dr_62_A_from_rosbag_run2.csv,288,1698865004.86891,40.4856094,-80.3326848,Path 1 – East segment 1,yes,595,2
collins_dr_62_A_from_rosbag_run2.csv,288.2,1698865005.06617,40.4856086,-80.3326864,Path 1 – East segment 1,yes,596,2
collins_dr_62_A_from_rosbag_run2.csv,288.4,1698865005.26751,40.4856077,-80.332688,Path 1 – East segment 1,yes,597,2
collins_dr_62_A_from_rosbag_run2.csv,288.6,1698865005.47122,40.4856069,-80.3326897,Path 1 – East segment 1,yes,598,2
collins_dr_62_A_from_rosbag_run2.csv,288.81,1698865005.67517,40.4856061,-80.3326911,Path 1 – East segment 1,yes,599,2
collins_dr_62_A_from_rosbag_run2.csv,289,1698865005.86731,40.4856052,-80.3326927,Path 1 – East segment 1,yes,600,2
collins_dr_62_A_from_rosbag_run2.csv,289.2,1698865006.06693,40.4856044,-80.3326941,Path 1 – East segment 1,yes,601,2
collins_dr_62_A_from_rosbag_run2.csv,289.4,1698865006.26694,40.4856034,-80.3326958,Path 1 – East segment 1,yes,602,2
collins_dr_62_A_from_rosbag_run2.csv,289.6,1698865006.46742,40.4856023,-80.3326972,Path 1 – East segment 1,yes,603,2
collins_dr_62_A_from_rosbag_run2.csv,289.8,1698865006.67065,40.4856013,-80.3326989,Path 1 – East segment 1,yes,604,2
collins_dr_62_A_from_rosbag_run2.csv,290,1698865006.86674,40.4856005,-80.3327005,Path 1 – East segment 1,yes,605,2
collins_dr_62_A_from_rosbag_run2.csv,290.2,1698865007.06801,40.4855995,-80.3327024,Path 1 – East segment 1,yes,606,2
collins_dr_62_A_from_rosbag_run2.csv,290.4,1698865007.27253,40.4855984,-80.3327041,Path 1 – East segment 1,yes,607,2
collins_dr_62_A_from_rosbag_run2.csv,290.6,1698865007.46661,40.4855975,-80.3327057,Path 1 – East segment 1,yes,608,2
collins_dr_62_A_from_rosbag_run2.csv,290.8,1698865007.66674,40.4855964,-80.3327074,Path 1 – East segment 1,yes,609,2
collins_dr_62_A_from_rosbag_run2.csv,291,1698865007.86611,40.4855954,-80.3327091,Path 1 – East segment 1,yes,610,2
collins_dr_62_A_from_rosbag_run2.csv,291.2,1698865008.06574,40.4855944,-80.3327108,Path 1 – East segment 1,yes,611,2
collins_dr_62_A_from_rosbag_run2.csv,291.4,1698865008.26675,40.4855934,-80.3327125,Path 1 – East segment 1,yes,612,2
collins_dr_62_A_from_rosbag_run2.csv,291.6,1698865008.46694,40.4855924,-80.332714,Path 1 – East segment 1,yes,613,2
collins_dr_62_A_from_rosbag_run2.csv,291.8,1698865008.66605,40.4855913,-80.3327157,Path 1 – East segment 1,yes,614,2
collins_dr_62_A_from_rosbag_run2.csv,292,1698865008.86628,40.4855901,-80.332717,Path 1 – East segment 1,yes,615,2
collins_dr_62_A_from_rosbag_run2.csv,292.2,1698865009.06737,40.4855889,-80.3327187,Path 1 – East segment 1,yes,616,2
collins_dr_62_A_from_rosbag_run2.csv,292.4,1698865009.26649,40.4855878,-80.3327202,Path 1 – East segment 1,yes,617,2
collins_dr_62_A_from_rosbag_run2.csv,292.6,1698865009.46694,40.4855867,-80.3327219,Path 1 – East segment 1,yes,618,2
collins_dr_62_A_from_rosbag_run2.csv,292.8,1698865009.66533,40.4855859,-80.3327237,Path 1 – East segment 1,yes,619,2
collins_dr_62_A_from_rosbag_run2.csv,293,1698865009.86616,40.4855847,-80.3327251,Path 1 – East segment 1,yes,620,2
collins_dr_62_A_from_rosbag_run2.csv,293.2,1698865010.06652,40.4855836,-80.3327268,Path 1 – East segment 1,yes,621,2
collins_dr_62_A_from_rosbag_run2.csv,293.4,1698865010.26704,40.4855823,-80.3327282,Path 1 – East segment 1,yes,622,2
collins_dr_62_A_from_rosbag_run2.csv,293.6,1698865010.46722,40.4855812,-80.3327297,Path 1 – East segment 1,yes,623,2
collins_dr_62_A_from_rosbag_run2.csv,293.8,1698865010.66544,40.4855799,-80.3327308,Path 1 – East segment 1,yes,624,2
collins_dr_62_A_from_rosbag_run2.csv,294,1698865010.86974,40.4855788,-80.3327322,Path 1 – East segment 1,yes,625,2
collins_dr_62_A_from_rosbag_run2.csv,294.2,1698865011.06748,40.4855778,-80.3327336,Path 1 – East segment 1,yes,626,2
collins_dr_62_A_from_rosbag_run2.csv,294.4,1698865011.26941,40.4855767,-80.332735,Path 1 – East segment 1,yes,627,2
collins_dr_62_A_from_rosbag_run2.csv,294.6,1698865011.46912,40.4855757,-80.3327364,Path 1 – East segment 1,yes,628,2
collins_dr_62_A_from_rosbag_run2.csv,294.8,1698865011.66654,40.4855744,-80.3327378,Path 1 – East segment 1,yes,629,2
collins_dr_62_A_from_rosbag_run2.csv,295,1698865011.86782,40.4855733,-80.3327392,Path 1 – East segment 1,yes,630,2
collins_dr_62_A_from_rosbag_run2.csv,295.2,1698865012.0685,40.4855722,-80.3327404,Path 1 – East segment 1,yes,631,2
collins_dr_62_A_from_rosbag_run2.csv,295.4,1698865012.26608,40.4855711,-80.3327416,Path 1 – East segment 1,yes,632,2
collins_dr_62_A_from_rosbag_run2.csv,295.6,1698865012.4643,40.4855699,-80.332743,Path 1 – East segment 1,yes,633,2
collins_dr_62_A_from_rosbag_run2.csv,295.8,1698865012.66747,40.4855687,-80.3327444,Path 1 – East segment 1,yes,634,2
collins_dr_62_A_from_rosbag_run2.csv,296,1698865012.86637,40.4855675,-80.3327457,Path 1 – East segment 1,yes,635,2
collins_dr_62_A_from_rosbag_run2.csv,296.2,1698865013.06489,40.4855662,-80.3327471,Path 1 – East segment 1,yes,636,2
collins_dr_62_A_from_rosbag_run2.csv,296.4,1698865013.26633,40.4855649,-80.3327482,Path 1 – East segment 1,yes,637,2
collins_dr_62_A_from_rosbag_run2.csv,296.6,1698865013.468,40.4855638,-80.3327496,Path 1 – East segment 1,yes,638,2
collins_dr_62_A_from_rosbag_run2.csv,296.8,1698865013.66666,40.4855627,-80.3327507,Path 1 – East segment 1,yes,639,2
collins_dr_62_A_from_rosbag_run2.csv,297,1698865013.86505,40.4855615,-80.332752,Path 1 – East segment 1,yes,640,2
collins_dr_62_A_from_rosbag_run2.csv,297.2,1698865014.06647,40.4855601,-80.3327533,Path 1 – East segment 1,yes,641,2
collins_dr_62_A_from_rosbag_run2.csv,297.4,1698865014.26586,40.4855587,-80.3327548,Path 1 – East segment 1,yes,642,2
collins_dr_62_A_from_rosbag_run2.csv,297.6,1698865014.46404,40.4855578,-80.3327564,Path 1 – East segment 1,yes,643,2
collins_dr_62_A_from_rosbag_run2.csv,297.8,1698865014.66543,40.4855565,-80.3327575,Path 1 – East segment 1,yes,644,2
collins_dr_62_A_from_rosbag_run2.csv,298,1698865014.86489,40.4855551,-80.3327588,Path 1 – East segment 1,yes,645,2
collins_dr_62_A_from_rosbag_run2.csv,298.2,1698865015.06489,40.4855538,-80.33276,Path 1 – East segment 1,yes,646,2
collins_dr_62_A_from_rosbag_run2.csv,298.4,1698865015.26578,40.4855526,-80.3327612,Path 1 – East segment 1,yes,647,2
collins_dr_62_A_from_rosbag_run2.csv,298.6,1698865015.46586,40.4855514,-80.3327623,Path 1 – East segment 1,yes,648,2
collins_dr_62_A_from_rosbag_run2.csv,298.8,1698865015.66842,40.4855499,-80.3327635,Path 1 – East segment 1,yes,649,2
collins_dr_62_A_from_rosbag_run2.csv,299,1698865015.86649,40.4855484,-80.3327647,Path 1 – East segment 1,yes,650,2
collins_dr_62_A_from_rosbag_run2.csv,299.2,1698865016.06464,40.485547,-80.3327661,Path 1 – East segment 1,yes,651,2
collins_dr_62_A_from_rosbag_run2.csv,299.4,1698865016.26501,40.4855456,-80.3327673,Path 1 – East segment 1,yes,652,2
collins_dr_62_A_from_rosbag_run2.csv,299.6,1698865016.46588,40.4855443,-80.3327682,Path 1 – East segment 1,yes,653,2
collins_dr_62_A_from_rosbag_run2.csv,299.8,1698865016.66498,40.4855432,-80.3327692,Path 1 – East segment 1,yes,654,2
collins_dr_62_A_from_rosbag_run2.csv,300,1698865016.8661,40.4855418,-80.3327703,Path 1 – East segment 1,yes,655,2
collins_dr_62_A_from_rosbag_run2.csv,300.2,1698865017.06715,40.4855404,-80.3327717,Path 1 – East segment 1,yes,656,2
collins_dr_62_A_from_rosbag_run2.csv,300.4,1698865017.26542,40.4855388,-80.3327728,Path 1 – East segment 1,yes,657,2
collins_dr_62_A_from_rosbag_run2.csv,300.6,1698865017.46505,40.4855371,-80.3327738,Path 1 – East segment 1,yes,658,2
collins_dr_62_A_from_rosbag_run2.csv,300.8,1698865017.666,40.4855358,-80.3327751,Path 1 – East segment 1,yes,659,2
collins_dr_62_A_from_rosbag_run2.csv,301,1698865017.86807,40.4855339,-80.3327759,Path 1 – East segment 1,yes,660,2
collins_dr_62_A_from_rosbag_run2.csv,301.2,1698865018.06699,40.4855326,-80.3327771,Path 1 – East segment 1,yes,661,2
collins_dr_62_A_from_rosbag_run2.csv,301.4,1698865018.2648,40.4855312,-80.3327785,Path 1 – East segment 1,yes,662,2
collins_dr_62_A_from_rosbag_run2.csv,301.6,1698865018.46534,40.4855298,-80.3327795,Path 1 – East segment 1,yes,663,2
collins_dr_62_A_from_rosbag_run2.csv,301.8,1698865018.66615,40.4855283,-80.3327806,Path 1 – East segment 1,yes,664,2
collins_dr_62_A_from_rosbag_run2.csv,302,1698865018.86666,40.4855269,-80.3327816,Path 1 – East segment 1,yes,665,2
collins_dr_62_A_from_rosbag_run2.csv,302.2,1698865019.06792,40.4855255,-80.3327825,Path 1 – East segment 1,yes,666,2
collins_dr_62_A_from_rosbag_run2.csv,302.4,1698865019.26599,40.485524,-80.3327835,Path 1 – East segment 1,yes,667,2
collins_dr_62_A_from_rosbag_run2.csv,302.6,1698865019.46637,40.4855225,-80.3327843,Path 1 – East segment 1,yes,668,2
collins_dr_62_A_from_rosbag_run2.csv,302.8,1698865019.66535,40.4855211,-80.3327854,Path 1 – East segment 1,yes,669,2
