x1,y1,x2,y2
-2.1068213040760386,-1.5578068772633507,-4.763625955729418,6.158114091928125
-4.89960633634043,6.553029792449123,-5.565431790243964,8.48672731830921
-0.926707160541735,-2.513720410744685,-6.37454413647878,13.307946994576254
0.22439210244060562,-3.385368612512542,-6.02173486800234,14.754701278392204
1.4245893024146936,-4.3996075769632474,-6.003575307165014,17.173348883344723
3.192737028849463,-7.063294638342836,-6.658079598912947,21.545554165994606
5.114639109971325,-10.173516769094677,-5.996315912484455,22.09503966848822
5.828156933449387,-9.774336194385162,-5.361420902850074,22.72255747439603
6.544245053346162,-9.382620302493711,-4.7029136888362695,23.281500459499224
7.290088755273139,-9.077320895605952,-4.054608144221164,23.8700712438406
8.055772270167347,-8.829640489348701,-3.44615715421119,24.574388059191065
8.848929871285787,-8.661750623158085,-2.8779240503357264,25.3955060969305
9.631593222051961,-8.463383240941326,-2.3663742954465614,26.38124453337908
10.421671456117757,-8.286550243460043,-1.9098784779981168,27.52687121380186
11.257113249746025,-8.241462589110164,-1.408765730803835,28.54292092152831
12.052430011770833,-8.079843381510448,-0.886594000020555,29.49781090004278
12.814318069871133,-7.821140168346567,-0.3638955734188638,30.451171242832185
13.587443484105782,-7.595072607104404,0.19111460010399284,31.310691458736414
14.364443384393823,-7.380257370403896,0.7814386676806053,32.067652679396645
15.135404905938021,-7.147905408471965,1.372748949937862,32.82174972465365
15.896843855911174,-6.8878978905999615,1.9816073049821772,33.524883466040244
16.656158781731353,-6.6217217586784685,2.6071787426205177,34.179478891157736
17.40438875541574,-6.32335258818565,3.2528701319868096,34.77564173360862
18.159194415314143,-6.044080597123831,3.905025008116149,35.35303324749452
18.921375642137967,-5.786228807755817,4.579470001729729,35.86568955971803
19.67159047060652,-5.493624074117802,5.246419023864336,36.40011575384955
20.428588070531124,-5.220717939123244,5.936786127870802,36.86653089987449
21.172599103984044,-4.910096076517962,6.640163562421969,37.29516130240936
21.905313533821978,-4.566666494813293,7.356811762032121,37.68525060470481
22.64227460865686,-4.235570065702329,8.089516155431953,38.028709334342224
23.41272417807879,-4.0017312868480746,8.83944652379402,38.32214020011577
24.16437620955615,-3.7133004938216416,9.593206098341561,38.6044502436326
24.889241777416885,-3.3470761617853872,10.344682962850188,38.89338975847499
25.595557079151234,-2.926977945081062,11.108013489864224,39.14790373772889
26.321343425961267,-2.563427749285348,11.915948137918072,39.272877943469744
27.074019774726587,-2.2779717896688156,12.74970292758578,39.322865013072565
27.807251644727756,-1.936044963314697,13.553117755656633,39.46096572917325
28.5601554279499,-1.6512495213216427,14.32714053201727,39.68442716156793
29.328103053790286,-1.4101445707025297,15.130365632781013,39.823078885777676
30.08476217594187,-1.1362554248777306,15.930944749669514,39.96941510514008
30.865189447626182,-0.9313939974681302,16.71292637596793,40.169762358971624
31.646340024434828,-0.7286332006684373,17.465469241892276,40.4556059809069
32.39820135247634,-0.4408102490003391,18.206664937644668,40.77440417788637
33.146476406305794,-0.14257200075519547,18.951178328865808,41.08356708759671
33.88621966329997,0.18044438466508433,19.69534805879638,41.39372806216535
34.615705386605846,0.5332508110010113,20.419787838651043,41.76118897236046
35.36445521696357,0.830110208088203,21.159028426108765,42.08566521611629
35.74728341231173,2.189683197947171,22.2061657766409,41.51594433135031
36.06701935150532,3.732489404427318,23.427791541457292,40.439472295791596
36.50954718876227,4.9186820448614395,24.51555118882734,39.75177569467278
37.02018930386267,5.907056458657531,25.520244089667816,39.305322442398264
37.570705629666435,6.779627755990224,36.74125505798385,9.188527128765203
36.022585655390394,11.27569462522991,26.545068713298573,38.80040242180989
34.38373531596137,18.50664840695247,27.561010720776824,38.3212793916738
34.289195027790385,21.25260013930734,31.510870426270554,29.32144066875559
29.931069865344163,33.90951464235638,28.51743990896904,38.014994138669415
34.517730779996036,23.060270920883962,32.93354967685343,27.66106691283919
30.164211670106056,35.703808475996006,29.444222177761553,37.79480979147522
34.780081473201925,24.7697359829796,34.17327766452665,26.532022204749456
30.603636503908177,36.899012892817,30.33569489389851,37.67717183118905
